,Ratio_personnel_2008,Cout_personnel_hab_2008,Impot_hab_2008,Ratio_investissement_2008,Ratio_fonctionnement_2008,budget_hab_2008,Pop2008,partis.2008_Centre,partis.2008_Droite,partis.2008_Gauche,partis.2008_Indefini,budget_2008,d1.2_2008,d1.3_2008,d1.4_2008,d1.5_2008,d1_2008,d2.1_2008,d2.2_2008,d2.3_2008,d2_2008,depenses_2008,r1.1_2008,r1.2_2008,r1.3_2008,r1_2008,r2.1_2008,r2.2_2008,r2_2008,recettes_2008
91589,0.46720509055310816,613.8428146520539,471.1005118036389,0.15904919421529276,0.8409508057847073,2657.0379699348855,37319.0,0,1,0,0,99158000.0,22908000.0,1353000.0,32000.0,2402000.0,41542000.0,0.0,5426000.0,2061000.0,7490000.0,49032000.0,5039000.0,10251000.0,17581000.0,41845000.0,3450000.0,291000.0,8281000.0,50126000.0
91593,0.3528468323977546,266.50514839491217,377.9527559055118,0.22068230277185502,0.779317697228145,1704.4215626892792,1651.0,0,1,0,0,2814000.0,440000.0,26000.0,20000.0,26000.0,966000.0,0.0,206000.0,75000.0,281000.0,1247000.0,21000.0,185000.0,624000.0,1227000.0,0.0,48000.0,340000.0,1567000.0
91599,0.215311004784689,163.2801161103048,243.10595065312046,0.3117469879518072,0.6882530120481928,1445.5732946298983,1378.0,0,1,0,0,1992000.0,225000.0,3000.0,16000.0,14000.0,649000.0,0.0,357000.0,39000.0,396000.0,1045000.0,96000.0,174000.0,335000.0,722000.0,4000.0,19000.0,225000.0,947000.0
91600,0.5386573763901916,560.3568441594647,492.7516030108726,0.08419753086419753,0.9158024691358024,2258.1544466127684,7174.0,1,0,0,0,16200000.0,4020000.0,49000.0,2000.0,52000.0,6895000.0,0.0,412000.0,154000.0,568000.0,7463000.0,317000.0,1458000.0,3535000.0,7941000.0,0.0,25000.0,796000.0,8737000.0
91602,0.2450592885375494,166.21983914209116,112.60053619302948,0.2323008849557522,0.7676991150442478,1211.7962466487936,373.0,0,0,0,1,452000.0,62000.0,0.0,48000.0,2000.0,160000.0,0.0,87000.0,6000.0,93000.0,253000.0,76000.0,51000.0,42000.0,187000.0,0.0,0.0,12000.0,199000.0
91613,0.14705882352941177,90.9090909090909,150.0,0.121875,0.878125,1454.5454545454545,220.0,0,0,0,1,320000.0,20000.0,0.0,10000.0,1000.0,100000.0,0.0,27000.0,0.0,36000.0,136000.0,81000.0,28000.0,33000.0,181000.0,0.0,2000.0,3000.0,184000.0
91617,0.4046610169491525,496.5337954939341,555.4592720970537,0.08020231213872832,0.9197976878612717,2398.6135181975737,2308.0,0,0,1,0,5536000.0,1146000.0,16000.0,233000.0,72000.0,2551000.0,0.0,247000.0,31000.0,281000.0,2832000.0,381000.0,298000.0,1282000.0,2541000.0,0.0,121000.0,163000.0,2704000.0
91631,0.24713375796178344,328.1183932346723,508.6680761099366,0.4225309113112502,0.5774690886887498,2769.978858350951,2365.0,1,0,0,0,6551000.0,776000.0,96000.0,8000.0,53000.0,1578000.0,0.0,1386000.0,162000.0,1562000.0,3140000.0,129000.0,235000.0,1203000.0,2205000.0,0.0,474000.0,1206000.0,3411000.0
91645,0.3783942750710715,736.1261203992118,590.9986650562583,0.28178750450479967,0.7182124954952004,3880.617888246138,15731.0,0,1,0,0,61046000.0,11580000.0,857000.0,11000.0,1436000.0,21228000.0,0.0,2807000.0,4098000.0,9375000.0,30603000.0,1275000.0,3203000.0,9297000.0,22616000.0,0.0,606000.0,7827000.0,30443000.0
91648,0.36975818794000614,500.8291873963516,292.70315091210614,0.23993035403366222,0.7600696459663377,3571.724709784411,2412.0,0,0,0,1,8615000.0,1208000.0,0.0,78000.0,220000.0,2857000.0,0.0,409000.0,0.0,410000.0,3267000.0,168000.0,219000.0,706000.0,3691000.0,0.0,137000.0,1657000.0,5348000.0
91649,0.2112448356385845,461.71967020023556,362.7797408716137,0.4404111491804797,0.5595888508195204,4239.890066745191,2547.0,0,0,1,0,10799000.0,1176000.0,32000.0,67000.0,102000.0,2708000.0,0.0,2775000.0,75000.0,2859000.0,5567000.0,220000.0,218000.0,924000.0,3335000.0,0.0,531000.0,1897000.0,5232000.0
91654,0.19144602851323828,143.5114503816794,167.93893129770993,0.48282630029440626,0.5171736997055937,1555.7251908396947,655.0,0,0,0,1,1019000.0,94000.0,2000.0,9000.0,2000.0,219000.0,0.0,254000.0,18000.0,272000.0,491000.0,79000.0,82000.0,110000.0,308000.0,0.0,148000.0,220000.0,528000.0
91657,0.492120031776132,711.4964247341707,373.30962172576045,0.19585701947742243,0.8041429805225776,2874.1802823163275,26991.0,0,0,0,1,77577000.0,19204000.0,990000.0,1315000.0,1002000.0,30805000.0,0.0,5804000.0,2396000.0,8218000.0,39023000.0,3741000.0,9469000.0,10076000.0,31578000.0,2000000.0,3167000.0,6976000.0,38554000.0
91665,0.38208781622564697,547.9566305254378,572.1434528773979,0.30851958397875634,0.6914804160212437,3140.8117876007786,7194.0,0,1,0,0,22595000.0,3942000.0,407000.0,274000.0,223000.0,7066000.0,0.0,2532000.0,717000.0,3251000.0,10317000.0,415000.0,1225000.0,4116000.0,8558000.0,1000000.0,615000.0,3720000.0,12278000.0
91666,0.335042735042735,626.7702147099131,297.85290086797625,0.27136150234741785,0.7286384976525822,4378.7117405207855,2189.0,0,1,0,0,9585000.0,1372000.0,137000.0,130000.0,78000.0,2846000.0,0.0,807000.0,439000.0,1249000.0,4095000.0,175000.0,129000.0,652000.0,4138000.0,6000.0,0.0,1352000.0,5490000.0
91667,0.28237698934150973,282.7072065487502,351.5567899429908,0.3203456862457888,0.6796543137542113,1995.907031135799,6841.0,0,1,0,0,13654000.0,1934000.0,144000.0,5000.0,716000.0,4246000.0,0.0,1851000.0,712000.0,2603000.0,6849000.0,401000.0,918000.0,2405000.0,5034000.0,400000.0,399000.0,1771000.0,6805000.0
91685,0.31745788667687597,530.1790281329924,460.35805626598466,0.3836434108527132,0.6163565891472869,3299.23273657289,3910.0,0,1,0,0,12900000.0,2073000.0,94000.0,1000.0,219000.0,3728000.0,0.0,2561000.0,238000.0,2802000.0,6530000.0,217000.0,671000.0,1800000.0,4223000.0,500000.0,627000.0,2147000.0,6370000.0
91687,0.5335862530685115,754.7110255358101,531.864524478394,0.14554352832795947,0.8544564716720405,2741.075092326631,31681.0,0,0,0,1,86840000.0,23910000.0,1489000.0,195000.0,2543000.0,37336000.0,0.0,5098000.0,2190000.0,7474000.0,44810000.0,1553000.0,7917000.0,16850000.0,36865000.0,1700000.0,807000.0,5165000.0,42030000.0
91689,0.3284950953026557,795.020266357846,495.4641961011388,0.20846124731906304,0.791538752680937,4589.654506851959,5181.0,0,0,1,0,23779000.0,4119000.0,703000.0,3000.0,294000.0,9491000.0,0.0,2497000.0,410000.0,3048000.0,12539000.0,420000.0,1327000.0,2567000.0,9331000.0,500000.0,41000.0,1909000.0,11240000.0
91691,0.35963095848282933,604.008126441927,660.9276540064047,0.3532457815668747,0.6467542184331253,3497.744568024517,29041.0,0,1,0,0,101578000.0,17541000.0,1030000.0,167000.0,1002000.0,30818000.0,0.0,13655000.0,3152000.0,17957000.0,48775000.0,1718000.0,7258000.0,19194000.0,34878000.0,4595000.0,3681000.0,17925000.0,52803000.0
91692,0.46581448004136133,1062.545750305002,849.8169987799919,0.24489013050911063,0.7551098694908894,4876.575843838959,24590.0,0,0,1,0,119915000.0,26128000.0,477000.0,803000.0,1894000.0,42064000.0,0.0,12050000.0,1605000.0,14027000.0,56091000.0,947000.0,15540000.0,20897000.0,48485000.0,0.0,2558000.0,15339000.0,63824000.0
92012,0.2692380563301894,810.3409870537185,396.0956224996213,0.47891703618131043,0.5210829638186896,6154.794044532357,112233.0,0,1,0,0,690771000.0,90947000.0,9963000.0,3600000.0,7241000.0,176742000.0,0.0,43963000.0,66060000.0,161052000.0,337794000.0,14258000.0,15494000.0,44455000.0,183207000.0,74019000.0,3852000.0,169770000.0,352977000.0
92024,0.34516333960466195,967.7673494553676,1060.7145303829554,0.3201625466843287,0.6798374533156712,5727.666643830924,58388.0,0,0,1,0,334427000.0,56506000.0,5237000.0,3305000.0,9199000.0,113691000.0,0.0,41132000.0,7152000.0,50017000.0,163708000.0,11177000.0,25741000.0,61933000.0,113665000.0,35763000.0,737000.0,57054000.0,170719000.0
92050,0.3904066802147664,1102.595024342311,1097.9387199070973,0.27034267111815213,0.7296573288818479,5906.494260574389,89556.0,0,0,1,0,528962000.0,98744000.0,5473000.0,2109000.0,14637000.0,185346000.0,0.0,39105000.0,10667000.0,67580000.0,252926000.0,13363000.0,61144000.0,98327000.0,200615000.0,15050000.0,4264000.0,75421000.0,276036000.0
91479,0.49799986439758626,1025.8379888268157,371.7877094972067,0.12422109198693118,0.8757789080130688,4146.508379888268,7160.0,1,0,0,0,29689000.0,7345000.0,4000.0,4000.0,825000.0,12940000.0,0.0,1751000.0,34000.0,1809000.0,14749000.0,471000.0,2206000.0,2662000.0,13061000.0,0.0,565000.0,1879000.0,14940000.0
92002,0.3614992360229009,641.3128674069236,498.93860222077075,0.3594152235265922,0.6405847764734078,3951.7798824297843,61240.0,0,1,0,0,242007000.0,39274000.0,3577000.0,248000.0,3977000.0,71384000.0,0.0,22928000.0,7334000.0,37258000.0,108642000.0,4421000.0,13540000.0,30555000.0,83642000.0,17000000.0,5206000.0,49723000.0,133365000.0
92004,0.34344324840905893,567.665858496804,570.6903729826366,0.21655917674929565,0.7834408232507043,3277.0308329047584,81666.0,0,0,1,0,267622000.0,46359000.0,6092000.0,1205000.0,5593000.0,102219000.0,0.0,27253000.0,5313000.0,32764000.0,134983000.0,15690000.0,25861000.0,46606000.0,107447000.0,155000.0,7701000.0,25192000.0,132639000.0
92007,0.44357833734644736,846.7371263860397,523.7476953439456,0.237534550972847,0.762465449027153,3833.077981770495,38509.0,0,0,0,1,147608000.0,32607000.0,2022000.0,603000.0,3166000.0,54441000.0,0.0,14502000.0,4138000.0,19068000.0,73509000.0,1485000.0,11709000.0,20169000.0,58105000.0,5616000.0,1877000.0,15994000.0,74099000.0
92009,0.3879076721801701,746.3411125894495,606.7460174763565,0.2875073986038952,0.7124926013961048,3827.501887878025,27809.0,0,1,0,0,106439000.0,20755000.0,1219000.0,570000.0,1992000.0,37384000.0,0.0,11269000.0,1751000.0,16121000.0,53505000.0,4885000.0,6254000.0,16873000.0,38453000.0,4220000.0,2704000.0,14481000.0,52934000.0
92014,0.3263892946882487,558.1314014489133,495.62827879090685,0.3391367101168193,0.6608632898831808,3323.157631776168,20015.0,0,0,0,1,66513000.0,11171000.0,677000.0,158000.0,3502000.0,21521000.0,0.0,8694000.0,1502000.0,12705000.0,34226000.0,1516000.0,4050000.0,9920000.0,22435000.0,2000000.0,790000.0,9852000.0,32287000.0
92019,0.3722080249576848,704.1501852200665,484.4917435800841,0.3379026673452531,0.6620973326547469,3762.6985621899917,31854.0,0,1,0,0,119857000.0,22430000.0,3219000.0,49000.0,3059000.0,39742000.0,0.0,12906000.0,3199000.0,20520000.0,60262000.0,1667000.0,8748000.0,15433000.0,39615000.0,7782000.0,3634000.0,19980000.0,59595000.0
92020,0.41627248447404835,795.8474315595201,818.5173792679176,0.20500788803041947,0.7949921119695805,3802.060904337127,32510.0,0,0,0,1,123605000.0,25873000.0,2310000.0,1345000.0,4061000.0,48144000.0,0.0,8526000.0,2909000.0,14010000.0,62154000.0,5101000.0,10472000.0,26610000.0,50121000.0,3500000.0,838000.0,11330000.0,61451000.0
92022,0.36407780775237825,707.3264923314575,587.2779432858877,0.324339573507711,0.675660426492289,3813.4171907756813,18126.0,0,1,0,0,69122000.0,12821000.0,712000.0,364000.0,2330000.0,23541000.0,0.0,10218000.0,1149000.0,11674000.0,35215000.0,1373000.0,5000000.0,10645000.0,23162000.0,5101000.0,1222000.0,10745000.0,33907000.0
92023,0.35499548940009024,612.3874180559068,461.8826229890871,0.3668180189431012,0.6331819810568988,3637.2672982278677,51407.0,0,0,1,0,186981000.0,31481000.0,1012000.0,727000.0,4326000.0,55814000.0,0.0,21963000.0,9424000.0,32866000.0,88680000.0,3044000.0,10207000.0,23744000.0,62579000.0,12205000.0,3485000.0,35722000.0,98301000.0
92025,0.3380716797373296,728.299181552064,705.2751060397874,0.36751418141569375,0.6324858185843063,4490.638628352948,83695.0,0,0,0,1,375844000.0,60955000.0,4551000.0,1487000.0,5573000.0,110887000.0,71000.0,35626000.0,8690000.0,69415000.0,180302000.0,13284000.0,32606000.0,59028000.0,126829000.0,16482000.0,2294000.0,68713000.0,195542000.0
92026,0.3018445598134542,645.2959296446963,835.1753003973946,0.3112672768802414,0.6887327231197585,4231.123756672232,85054.0,0,1,0,0,359874000.0,54885000.0,1001000.0,1750000.0,18944000.0,120078000.0,0.0,32223000.0,2149000.0,61754000.0,181832000.0,15796000.0,33935000.0,71035000.0,127779000.0,2000000.0,10222000.0,50263000.0,178042000.0
92032,0.4253055961915152,710.8283950105673,426.7954083958394,0.2698567509905517,0.7301432490094484,3399.1546143964197,24131.0,0,0,1,0,82025000.0,17153000.0,999000.0,370000.0,2424000.0,29302000.0,84000.0,5660000.0,1471000.0,11029000.0,40331000.0,1031000.0,5943000.0,10299000.0,30588000.0,0.0,3055000.0,11106000.0,41694000.0
92033,0.5272514297526356,842.8705182574214,542.1600484661564,0.15196262961568735,0.8480373703843127,3218.7035303188854,18157.0,0,0,0,1,58442000.0,15304000.0,460000.0,285000.0,749000.0,24192000.0,0.0,4399000.0,430000.0,4834000.0,29026000.0,2255000.0,4145000.0,9844000.0,25369000.0,0.0,1536000.0,4047000.0,29416000.0
92035,0.36821179208688903,711.0753211730777,779.3550320236712,0.20840557789500866,0.7915944221049913,4061.1258848646016,26699.0,0,1,0,0,108428000.0,18985000.0,478000.0,373000.0,2780000.0,40371000.0,0.0,9786000.0,1078000.0,11189000.0,51560000.0,5954000.0,7929000.0,20808000.0,45460000.0,0.0,1824000.0,11408000.0,56868000.0
92036,0.33737679150993766,1344.6750514083496,1575.3192099851753,0.31624460243876146,0.6837553975612386,8427.956577877672,41822.0,0,0,1,0,352474000.0,56237000.0,3533000.0,760000.0,7746000.0,111624000.0,1583000.0,37449000.0,13405000.0,55065000.0,166689000.0,5976000.0,28495000.0,65883000.0,129382000.0,16237000.0,6881000.0,56403000.0,185785000.0
92040,0.2752032150333616,620.9930960393068,435.6446593045484,0.2644183188867856,0.7355816811132144,4757.097492772169,63297.0,0,1,0,0,301110000.0,39307000.0,1561000.0,1385000.0,17587000.0,105779000.0,0.0,29504000.0,4601000.0,37050000.0,142829000.0,7937000.0,10245000.0,27575000.0,115712000.0,0.0,6611000.0,42569000.0,158281000.0
92044,0.23098771852622316,1008.238749107072,1365.2512104135249,0.549387711890968,0.450612288109032,11395.840939757123,62995.0,0,1,0,0,717881000.0,63514000.0,13266000.0,4078000.0,19144000.0,156507000.0,0.0,90912000.0,19636000.0,118460000.0,274967000.0,13430000.0,44625000.0,86004000.0,166979000.0,230000000.0,1409000.0,275935000.0,442914000.0
92046,0.3851302540211414,845.1583681128474,335.0480442589537,0.3348440080273106,0.6651559919726894,4368.921673299039,30909.0,0,0,1,0,135039000.0,26123000.0,1883000.0,621000.0,2580000.0,46278000.0,0.0,15452000.0,2497000.0,21551000.0,67829000.0,1571000.0,7133000.0,10356000.0,43544000.0,8606000.0,1395000.0,23666000.0,67210000.0
92047,0.11529766390354182,182.14285714285714,420.8333333333333,0.4290657439446367,0.5709342560553633,2924.404761904762,1680.0,0,1,0,0,4913000.0,306000.0,13000.0,62000.0,162000.0,1187000.0,0.0,1429000.0,38000.0,1467000.0,2654000.0,448000.0,401000.0,707000.0,1618000.0,0.0,186000.0,641000.0,2259000.0
92048,0.38104200649685616,611.3497069744553,493.7815953115913,0.28194378598035896,0.718056214019641,3302.68867713506,44706.0,0,1,0,0,147650000.0,27331000.0,2223000.0,1448000.0,6164000.0,50989000.0,505000.0,8035000.0,3864000.0,20738000.0,71727000.0,3179000.0,10638000.0,22075000.0,55032000.0,246000.0,2293000.0,20891000.0,75923000.0
92049,0.3981498982666415,767.1050940405296,582.879910886423,0.3464023110591157,0.6535976889408843,4174.821130200077,46682.0,0,1,0,0,194889000.0,35810000.0,1042000.0,764000.0,2606000.0,60753000.0,0.0,20494000.0,4122000.0,29188000.0,89941000.0,7340000.0,15568000.0,27210000.0,66626000.0,21000000.0,526000.0,38322000.0,104948000.0
92051,0.3962477850240222,718.9473160869061,557.4982184584279,0.2624102674737835,0.7375897325262165,3917.6844931307073,60341.0,0,1,0,0,236397000.0,43382000.0,420000.0,1832000.0,3001000.0,83440000.0,0.0,23500000.0,2488000.0,26042000.0,109482000.0,20425000.0,17690000.0,33640000.0,90924000.0,2000000.0,1917000.0,35991000.0,126915000.0
92060,0.25755278365852263,729.6859169199595,696.0891590678825,0.4063091574877391,0.5936908425122609,5544.761904761905,24675.0,0,1,0,0,136817000.0,18005000.0,820000.0,1000.0,3388000.0,39561000.0,0.0,22769000.0,1736000.0,30347000.0,69908000.0,1502000.0,4946000.0,17176000.0,41666000.0,3000000.0,9602000.0,25243000.0,66909000.0
92062,0.28493138841792304,1331.6647211996049,1657.6052796983029,0.2660900848187858,0.7339099151812142,9821.338780641106,44548.0,0,1,0,0,437521000.0,59323000.0,0.0,714000.0,7446000.0,150688000.0,0.0,56715000.0,0.0,57513000.0,208201000.0,17571000.0,42586000.0,73843000.0,170413000.0,0.0,1494000.0,58907000.0,229320000.0
92063,0.3613500702247191,948.5994469479722,904.0608357230643,0.31288593992963715,0.6871140600703629,5425.581216714461,78112.0,0,1,0,0,423803000.0,74097000.0,5714000.0,4462000.0,7382000.0,138650000.0,0.0,50912000.0,11364000.0,66406000.0,205056000.0,14516000.0,40375000.0,70618000.0,152551000.0,19646000.0,16635000.0,66196000.0,218747000.0
92064,0.32221798780487804,511.1850060459492,534.7977965873976,0.2478633364066757,0.7521366635933243,3242.274620448744,29772.0,0,0,0,1,96529000.0,15219000.0,832000.0,702000.0,4766000.0,35178000.0,0.0,10708000.0,1100000.0,12054000.0,47232000.0,3910000.0,5307000.0,15922000.0,37425000.0,4000000.0,2202000.0,11872000.0,49297000.0
92071,0.3271298980641541,712.968152866242,776.0,0.25103734439834025,0.7489626556016598,4666.496815286624,19625.0,0,1,0,0,91580000.0,13992000.0,2605000.0,712000.0,2179000.0,34017000.0,0.0,5415000.0,2621000.0,8755000.0,42772000.0,1381000.0,4818000.0,15229000.0,34573000.0,5000000.0,751000.0,14235000.0,48808000.0
92072,0.38490379357929544,639.347807283107,507.56854943344,0.21748590508511687,0.7825140949148831,3160.453247988928,23122.0,0,1,0,0,73076000.0,14783000.0,599000.0,343000.0,2080000.0,27546000.0,0.0,9034000.0,1255000.0,10861000.0,38407000.0,2007000.0,5143000.0,11736000.0,29637000.0,0.0,995000.0,5032000.0,34669000.0
92073,0.27772880914240167,794.3310607887411,1119.604533397637,0.32879144290089213,0.6712085570991079,5927.000898787733,45617.0,0,0,0,1,270372000.0,36235000.0,3607000.0,3213000.0,9825000.0,84735000.0,0.0,36602000.0,4642000.0,45734000.0,130469000.0,8302000.0,20378000.0,51073000.0,96741000.0,16300000.0,1621000.0,43162000.0,139903000.0
92075,0.513115754155864,762.9540043085528,585.5852450961866,0.1595778417667728,0.8404221582332272,2979.439888128803,26459.0,0,1,0,0,78833000.0,20187000.0,990000.0,606000.0,1733000.0,32776000.0,0.0,4522000.0,1963000.0,6566000.0,39342000.0,1897000.0,4910000.0,15494000.0,33477000.0,2500000.0,738000.0,6014000.0,39491000.0
92076,0.23338072220642594,475.2200092635479,526.0537285780454,0.4665635347120447,0.5334364652879553,4266.558591940713,8636.0,0,1,0,0,36846000.0,4104000.0,64000.0,230000.0,585000.0,8861000.0,0.0,6661000.0,172000.0,8724000.0,17585000.0,1163000.0,1759000.0,4543000.0,10794000.0,1500000.0,698000.0,8467000.0,19261000.0
92077,0.39175398945277723,526.6550041432649,533.8366632906731,0.23764412379475422,0.7623558762052458,2731.0560721848815,10861.0,1,0,0,0,29662000.0,5720000.0,240000.0,298000.0,1059000.0,10633000.0,0.0,3425000.0,543000.0,3968000.0,14601000.0,847000.0,3233000.0,5798000.0,11980000.0,0.0,341000.0,3081000.0,15061000.0
92078,0.3412174127284766,896.7261543442191,681.518352150864,0.3644132027523072,0.6355867972476927,5446.076646028085,24711.0,0,1,0,0,134578000.0,22159000.0,1904000.0,594000.0,2472000.0,42900000.0,94000.0,18856000.0,2608000.0,22041000.0,64941000.0,3071000.0,11092000.0,16841000.0,42636000.0,15000000.0,6934000.0,27001000.0,69637000.0
93001,0.4238085856264092,779.3044224989266,413.01255903821385,0.2620712743218933,0.7379287256781067,3647.2600901674537,74528.0,0,0,1,0,271823000.0,58080000.0,5162000.0,3312000.0,8530000.0,101047000.0,0.0,16210000.0,9445000.0,35996000.0,137043000.0,3220000.0,18493000.0,30781000.0,99539000.0,12052000.0,1843000.0,35241000.0,134780000.0
93005,0.42870606442396403,1051.5890397624958,1036.1488295128242,0.2455848241693402,0.7544151758306599,5093.359127853215,82188.0,0,0,1,0,418613000.0,86428000.0,1390000.0,2429000.0,9788000.0,153630000.0,0.0,31053000.0,3446000.0,47972000.0,201602000.0,9792000.0,35610000.0,85159000.0,162178000.0,13500000.0,2175000.0,54833000.0,217011000.0
93006,0.5226960110041265,1264.4287396937573,975.4416961130742,0.18256422597918295,0.817435774020817,4894.287396937573,33960.0,0,0,1,0,166210000.0,42940000.0,3681000.0,1195000.0,3009000.0,67808000.0,284000.0,9832000.0,3052000.0,14343000.0,82151000.0,3797000.0,11296000.0,33126000.0,68058000.0,9000000.0,1616000.0,16001000.0,84059000.0
93007,0.42543832792439734,822.7480855766953,710.2905186705613,0.2995200286662643,0.7004799713337356,4185.995105391963,50668.0,0,0,1,0,212096000.0,41687000.0,3549000.0,1683000.0,6839000.0,70846000.0,0.0,10909000.0,8659000.0,27140000.0,97986000.0,1923000.0,22358000.0,35989000.0,77723000.0,9004000.0,10824000.0,36387000.0,114110000.0
93008,0.36057401465667094,986.6110715333361,968.780119850815,0.28710770414700754,0.7128922958529925,5608.829568788501,47726.0,0,0,0,1,267687000.0,47087000.0,3309000.0,1962000.0,9746000.0,94293000.0,0.0,16954000.0,5089000.0,36296000.0,130589000.0,6110000.0,23087000.0,46236000.0,96539000.0,17340000.0,2865000.0,40559000.0,137098000.0
93010,0.4388737304835531,652.3404495014927,539.5707767701234,0.18522222807109895,0.8147777719289011,3210.21799132541,53259.0,0,0,1,0,170973000.0,34743000.0,3892000.0,1230000.0,2580000.0,67342000.0,0.0,5867000.0,5744000.0,11822000.0,79164000.0,7881000.0,20826000.0,28737000.0,71963000.0,5000000.0,2219000.0,19846000.0,91809000.0
93013,0.4523609829740837,792.5789860396767,594.121969140338,0.2655331387725754,0.7344668612274247,3474.3570903747245,13610.0,0,1,0,0,47286000.0,10787000.0,878000.0,326000.0,998000.0,17492000.0,0.0,5150000.0,1174000.0,6354000.0,23846000.0,746000.0,4352000.0,8086000.0,17238000.0,4100000.0,1229000.0,6202000.0,23440000.0
93014,0.3928642072989813,545.5076046280084,338.79218594431285,0.22196282265879658,0.7780371773412034,3117.6571565901054,29127.0,0,0,1,0,90808000.0,15889000.0,1150000.0,2433000.0,1030000.0,31791000.0,0.0,5222000.0,3216000.0,8653000.0,40444000.0,3095000.0,15715000.0,9868000.0,38861000.0,1802000.0,1221000.0,11503000.0,50364000.0
93015,0.28916211293260474,543.1993156544055,623.1822070145423,0.363692723891112,0.636307276108888,3794.4824636441404,4676.0,0,0,0,1,17743000.0,2540000.0,89000.0,344000.0,93000.0,5195000.0,0.0,3402000.0,185000.0,3589000.0,8784000.0,558000.0,978000.0,2914000.0,6095000.0,1265000.0,281000.0,2864000.0,8959000.0
93027,0.41180546476663615,853.2845726669376,354.5171339563863,0.28894182233278126,0.7110581776672187,4105.4584857104155,36915.0,0,0,1,0,151553000.0,31499000.0,1357000.0,2500000.0,1664000.0,53560000.0,0.0,17088000.0,2656000.0,22930000.0,76490000.0,1228000.0,11858000.0,13087000.0,54203000.0,6000000.0,2503000.0,20860000.0,75063000.0
93029,0.4518068246100154,711.8923165241563,411.29105356980995,0.28930481793304663,0.7106951820669534,3168.83705471795,66194.0,0,1,0,0,209758000.0,47123000.0,2249000.0,1436000.0,3516000.0,74636000.0,0.0,20603000.0,3762000.0,29663000.0,104299000.0,2705000.0,25671000.0,27225000.0,74438000.0,13000000.0,2496000.0,31021000.0,105459000.0
93030,0.5174536058256989,1050.6534389010778,677.6686063149862,0.15764203174894897,0.842357968251051,4152.341886864448,10483.0,0,1,0,0,43529000.0,11014000.0,830000.0,188000.0,495000.0,17828000.0,0.0,2232000.0,1224000.0,3457000.0,21285000.0,1030000.0,5665000.0,7104000.0,18839000.0,950000.0,843000.0,3405000.0,22244000.0
93031,0.3255878994103526,530.28146292395,448.670500483972,0.367040010682869,0.6329599893171309,3411.0914991744007,52689.0,0,0,0,1,179727000.0,27940000.0,1569000.0,1388000.0,9652000.0,55007000.0,0.0,14700000.0,6572000.0,30807000.0,85814000.0,1722000.0,18101000.0,23640000.0,58753000.0,12009000.0,1101000.0,35160000.0,93913000.0
93032,0.3765970212465589,556.5959000573783,514.2141776641803,0.28070853197435475,0.7192914680256453,3173.021751603985,38342.0,0,1,0,0,121660000.0,21341000.0,1656000.0,861000.0,1660000.0,40372000.0,0.0,12770000.0,3525000.0,16296000.0,56668000.0,5150000.0,12780000.0,19716000.0,47137000.0,5350000.0,721000.0,17855000.0,64992000.0
93033,0.38854088365489015,746.8293466045915,819.3931610210307,0.2907563025210084,0.7092436974789916,3820.8380157328625,6229.0,0,1,0,0,23800000.0,4652000.0,247000.0,136000.0,140000.0,8331000.0,0.0,3077000.0,429000.0,3642000.0,11973000.0,461000.0,1385000.0,5104000.0,8549000.0,1000000.0,485000.0,3278000.0,11827000.0
93039,0.5077611940298508,721.680101824353,533.0222033658606,0.16970560770629578,0.8302943922937043,2877.5279309857165,7071.0,0,0,1,0,20347000.0,5103000.0,341000.0,105000.0,326000.0,8121000.0,0.0,1579000.0,331000.0,1929000.0,10050000.0,223000.0,1966000.0,3769000.0,8773000.0,500000.0,4000.0,1524000.0,10297000.0
93045,0.29982322523088106,819.063952701178,910.2315295391976,0.39386357859956794,0.6061364214004321,5682.35771990793,22157.0,0,0,0,1,125904000.0,18148000.0,1538000.0,1340000.0,1825000.0,37148000.0,0.0,6356000.0,2273000.0,23381000.0,60529000.0,1339000.0,7895000.0,20168000.0,39167000.0,3000000.0,564000.0,26208000.0,65375000.0
93046,0.4183315807921486,685.1320321469575,507.63011863758135,0.25472231732186185,0.7452776826781382,3213.786835055492,41808.0,0,0,1,0,134362000.0,28644000.0,861000.0,1146000.0,1461000.0,49171000.0,0.0,15797000.0,1680000.0,19301000.0,68472000.0,5392000.0,9793000.0,21223000.0,50966000.0,4100000.0,1898000.0,14924000.0,65890000.0
93047,0.38922694447732925,672.1592999959112,465.9606656580938,0.3654577013398074,0.6345422986601926,3604.162407490698,24457.0,0,1,0,0,88147000.0,16439000.0,1506000.0,876000.0,932000.0,26475000.0,0.0,12753000.0,2080000.0,15760000.0,42235000.0,1261000.0,7475000.0,11396000.0,29458000.0,4043000.0,4420000.0,16454000.0,45912000.0
93048,0.35715000300126054,873.492796742875,841.8121672408394,0.3467022199745993,0.6532977800254007,5109.154791731914,102176.0,0,0,1,0,522033000.0,89250000.0,9481000.0,3127000.0,8751000.0,163171000.0,0.0,35626000.0,17445000.0,86724000.0,249895000.0,17764000.0,40131000.0,86013000.0,177872000.0,24980000.0,5468000.0,94266000.0,272138000.0
